timestamp; area; px1; py1; px2; py2; px3; py3; px4; py4;
316; 10986.50; 154.00; 18.00; 48.00; 20.00; 46.00; 119.00; 149.00; 129.00;
317; 11033.00; 154.00; 18.00; 48.00; 20.00; 47.00; 121.00; 149.00; 129.00;
318; 10878.50; 154.00; 20.00; 47.00; 21.00; 47.00; 121.00; 148.00; 129.00;
319; 10929.00; 154.00; 19.00; 47.00; 21.00; 47.00; 120.00; 149.00; 129.00;
320; 10929.00; 154.00; 18.00; 48.00; 21.00; 47.00; 120.00; 149.00; 129.00;
321; 10986.50; 154.00; 19.00; 47.00; 21.00; 46.00; 120.00; 148.00; 130.00;
322; 11033.50; 153.00; 21.00; 46.00; 22.00; 46.00; 123.00; 148.00; 131.00;
323; 11139.00; 152.00; 21.00; 44.00; 23.00; 44.00; 123.00; 147.00; 132.00;
324; 11193.00; 152.00; 22.00; 45.00; 23.00; 44.00; 125.00; 147.00; 133.00;
325; 11345.00; 151.00; 21.00; 43.00; 24.00; 44.00; 126.00; 147.00; 134.00;
326; 11239.50; 151.00; 22.00; 43.00; 25.00; 44.00; 126.00; 147.00; 134.00;
327; 11293.00; 151.00; 22.00; 43.00; 25.00; 44.00; 126.00; 147.00; 135.00;
328; 11241.00; 152.00; 23.00; 44.00; 25.00; 45.00; 127.00; 147.00; 135.00;
329; 11133.00; 151.00; 23.00; 44.00; 26.00; 45.00; 127.00; 147.00; 135.00;
330; 11133.00; 151.00; 24.00; 43.00; 27.00; 45.00; 128.00; 146.00; 136.00;
331; 11184.00; 151.00; 24.00; 43.00; 28.00; 45.00; 129.00; 147.00; 136.00;
332; 11080.00; 151.00; 26.00; 43.00; 28.00; 45.00; 129.00; 147.00; 136.00;
333; 11132.00; 151.00; 25.00; 43.00; 28.00; 45.00; 129.00; 147.00; 136.00;
334; 11080.00; 151.00; 25.00; 44.00; 28.00; 45.00; 128.00; 148.00; 136.00;
335; 11028.50; 151.00; 24.00; 44.00; 28.00; 45.00; 127.00; 147.00; 136.00;
336; 11026.00; 151.00; 24.00; 45.00; 27.00; 46.00; 128.00; 148.00; 135.00;
337; 11082.00; 152.00; 24.00; 44.00; 27.00; 45.00; 126.00; 148.00; 135.00;
338; 11190.50; 152.00; 25.00; 44.00; 27.00; 44.00; 128.00; 147.00; 136.00;
339; 11289.00; 150.00; 24.00; 42.00; 28.00; 44.00; 130.00; 146.00; 137.00;
340; 11289.50; 150.00; 25.00; 42.00; 28.00; 44.00; 130.00; 147.00; 137.00;
341; 11236.50; 150.00; 24.00; 42.00; 28.00; 44.00; 129.00; 147.00; 136.00;
342; 11136.00; 151.00; 24.00; 44.00; 27.00; 44.00; 127.00; 147.00; 136.00;
343; 11136.00; 151.00; 24.00; 44.00; 27.00; 44.00; 127.00; 147.00; 136.00;
344; 11080.00; 151.00; 26.00; 43.00; 28.00; 45.00; 129.00; 147.00; 136.00;
345; 11080.00; 151.00; 26.00; 43.00; 28.00; 45.00; 129.00; 147.00; 136.00;
346; 11080.00; 151.00; 24.00; 44.00; 27.00; 45.00; 127.00; 148.00; 135.00;
347; 11028.50; 152.00; 24.00; 45.00; 27.00; 46.00; 127.00; 148.00; 135.00;
348; 10977.00; 152.00; 24.00; 45.00; 27.00; 46.00; 127.00; 147.00; 135.00;
349; 11026.00; 151.00; 24.00; 44.00; 27.00; 46.00; 128.00; 147.00; 135.00;
350; 10975.00; 151.00; 25.00; 43.00; 28.00; 45.00; 127.00; 147.00; 135.00;
351; 11081.00; 151.00; 24.00; 44.00; 27.00; 45.00; 128.00; 146.00; 136.00;
352; 11236.50; 151.00; 24.00; 43.00; 28.00; 45.00; 129.00; 148.00; 136.00;
353; 11237.00; 151.00; 25.00; 43.00; 28.00; 45.00; 130.00; 147.00; 137.00;
354; 11344.00; 151.00; 25.00; 43.00; 28.00; 44.00; 130.00; 148.00; 137.00;
355; 11292.50; 151.00; 25.00; 44.00; 28.00; 44.00; 130.00; 147.00; 138.00;
356; 11344.00; 151.00; 26.00; 43.00; 29.00; 44.00; 131.00; 148.00; 138.00;
357; 11240.00; 151.00; 26.00; 44.00; 29.00; 44.00; 131.00; 146.00; 139.00;
358; 11127.00; 149.00; 26.00; 43.00; 30.00; 46.00; 132.00; 148.00; 138.00;
359; 11184.00; 151.00; 27.00; 43.00; 30.00; 45.00; 131.00; 148.00; 138.00;
360; 10304.00; 148.00; 30.00; 45.00; 33.00; 46.00; 130.00; 145.00; 137.00;
361; 11235.00; 149.00; 28.00; 41.00; 32.00; 44.00; 133.00; 147.00; 140.00;
362; 11182.00; 148.00; 28.00; 41.00; 33.00; 44.00; 134.00; 147.00; 140.00;
363; 11182.50; 149.00; 28.00; 41.00; 32.00; 44.00; 133.00; 146.00; 140.00;
364; 11080.00; 150.00; 28.00; 43.00; 31.00; 44.00; 131.00; 147.00; 139.00;
365; 11132.00; 150.00; 27.00; 43.00; 31.00; 44.00; 131.00; 147.00; 139.00;
366; 11184.00; 150.00; 27.00; 42.00; 31.00; 44.00; 131.00; 147.00; 139.00;
367; 11184.00; 150.00; 28.00; 42.00; 31.00; 44.00; 132.00; 147.00; 139.00;
368; 11078.00; 150.00; 27.00; 43.00; 30.00; 45.00; 131.00; 147.00; 138.00;
369; 11080.00; 151.00; 26.00; 44.00; 29.00; 45.00; 129.00; 148.00; 137.00;
370; 11080.00; 151.00; 26.00; 44.00; 29.00; 45.00; 129.00; 148.00; 137.00;
371; 11028.50; 151.00; 26.00; 44.00; 29.00; 45.00; 129.00; 147.00; 137.00;
372; 10977.00; 151.00; 27.00; 43.00; 29.00; 45.00; 129.00; 146.00; 137.00;
373; 11078.00; 151.00; 25.00; 44.00; 28.00; 46.00; 129.00; 148.00; 136.00;
374; 11080.00; 151.00; 25.00; 44.00; 28.00; 45.00; 128.00; 148.00; 136.00;
375; 11027.00; 151.00; 26.00; 43.00; 29.00; 45.00; 129.00; 147.00; 136.00;
376; 10201.50; 148.00; 28.00; 45.00; 31.00; 47.00; 128.00; 145.00; 134.00;
377; 11027.00; 150.00; 26.00; 43.00; 30.00; 44.00; 129.00; 147.00; 137.00;
378; 11077.50; 149.00; 27.00; 42.00; 31.00; 44.00; 132.00; 146.00; 138.00;
379; 10972.00; 148.00; 27.00; 42.00; 31.00; 44.00; 131.00; 146.00; 138.00;
380; 10972.00; 149.00; 26.00; 42.00; 30.00; 45.00; 130.00; 146.00; 137.00;
381; 10922.00; 149.00; 25.00; 43.00; 29.00; 44.00; 128.00; 146.00; 136.00;
382; 10974.00; 149.00; 25.00; 44.00; 28.00; 44.00; 129.00; 146.00; 136.00;
383; 11077.50; 149.00; 24.00; 43.00; 28.00; 44.00; 129.00; 146.00; 136.00;
384; 11025.50; 149.00; 24.00; 43.00; 28.00; 44.00; 128.00; 147.00; 135.00;
385; 10922.00; 150.00; 24.00; 44.00; 27.00; 45.00; 127.00; 147.00; 134.00;
386; 10923.00; 150.00; 23.00; 45.00; 26.00; 45.00; 126.00; 147.00; 134.00;
387; 10977.00; 150.00; 24.00; 43.00; 27.00; 44.00; 126.00; 146.00; 135.00;
388; 11130.00; 149.00; 24.00; 42.00; 28.00; 44.00; 129.00; 146.00; 136.00;
389; 11130.00; 149.00; 24.00; 42.00; 28.00; 44.00; 129.00; 146.00; 136.00;
390; 11081.00; 150.00; 24.00; 44.00; 27.00; 44.00; 128.00; 146.00; 136.00;
391; 11187.50; 150.00; 24.00; 42.00; 28.00; 43.00; 128.00; 145.00; 137.00;
392; 11187.50; 150.00; 26.00; 42.00; 28.00; 43.00; 129.00; 146.00; 137.00;
393; 11237.00; 149.00; 24.00; 42.00; 28.00; 43.00; 129.00; 146.00; 137.00;
394; 11185.00; 150.00; 25.00; 42.00; 28.00; 44.00; 129.00; 146.00; 137.00;
395; 11133.00; 150.00; 24.00; 44.00; 27.00; 44.00; 128.00; 147.00; 136.00;
396; 11080.00; 150.00; 24.00; 43.00; 28.00; 44.00; 127.00; 147.00; 136.00;
397; 11078.00; 150.00; 24.00; 43.00; 28.00; 45.00; 128.00; 147.00; 136.00;
398; 11028.50; 151.00; 25.00; 44.00; 28.00; 45.00; 128.00; 147.00; 136.00;
399; 11078.00; 150.00; 24.00; 43.00; 28.00; 45.00; 128.00; 147.00; 136.00;
400; 11080.00; 150.00; 24.00; 43.00; 28.00; 44.00; 127.00; 147.00; 136.00;
401; 11080.00; 150.00; 24.00; 43.00; 28.00; 44.00; 128.00; 146.00; 136.00;
402; 11026.00; 150.00; 24.00; 44.00; 27.00; 45.00; 128.00; 147.00; 135.00;
403; 11028.50; 150.00; 24.00; 44.00; 27.00; 44.00; 127.00; 147.00; 135.00;
404; 11080.00; 150.00; 24.00; 43.00; 28.00; 44.00; 128.00; 146.00; 136.00;
405; 11028.50; 150.00; 25.00; 43.00; 28.00; 44.00; 128.00; 146.00; 136.00;
406; 11027.00; 150.00; 24.00; 43.00; 28.00; 44.00; 127.00; 147.00; 135.00;
407; 11026.00; 150.00; 24.00; 44.00; 27.00; 45.00; 128.00; 147.00; 135.00;
408; 10155.00; 148.00; 28.00; 45.00; 30.00; 46.00; 127.00; 143.00; 134.00;
409; 11130.00; 149.00; 24.00; 42.00; 28.00; 44.00; 129.00; 146.00; 136.00;
410; 11130.00; 149.00; 24.00; 42.00; 28.00; 44.00; 129.00; 146.00; 136.00;
411; 11026.00; 150.00; 24.00; 43.00; 27.00; 45.00; 127.00; 147.00; 135.00;
412; 11081.50; 151.00; 23.00; 44.00; 26.00; 45.00; 126.00; 147.00; 135.00;
413; 10977.00; 151.00; 25.00; 44.00; 27.00; 45.00; 127.00; 147.00; 135.00;
414; 11026.00; 150.00; 24.00; 44.00; 27.00; 45.00; 128.00; 147.00; 135.00;
415; 10974.50; 150.00; 24.00; 44.00; 27.00; 45.00; 127.00; 147.00; 135.00;
416; 11028.50; 151.00; 24.00; 44.00; 27.00; 45.00; 127.00; 147.00; 135.00;
417; 10974.00; 150.00; 24.00; 43.00; 28.00; 45.00; 128.00; 145.00; 136.00;
418; 10920.00; 149.00; 24.00; 43.00; 28.00; 45.00; 128.00; 145.00; 136.00;
419; 10870.50; 150.00; 26.00; 44.00; 28.00; 45.00; 128.00; 147.00; 135.00;
420; 10870.50; 150.00; 25.00; 44.00; 28.00; 45.00; 127.00; 147.00; 135.00;
421; 10923.00; 150.00; 26.00; 43.00; 28.00; 45.00; 128.00; 146.00; 136.00;
422; 10920.00; 149.00; 24.00; 43.00; 28.00; 45.00; 128.00; 145.00; 136.00;
423; 10920.00; 149.00; 24.00; 43.00; 28.00; 45.00; 127.00; 147.00; 135.00;
424; 10817.00; 150.00; 23.00; 45.00; 27.00; 46.00; 126.00; 147.00; 134.00;
425; 10768.50; 151.00; 23.00; 46.00; 26.00; 46.00; 125.00; 147.00; 133.00;
426; 10768.50; 151.00; 23.00; 46.00; 26.00; 46.00; 125.00; 147.00; 133.00;
427; 10665.00; 151.00; 24.00; 45.00; 26.00; 46.00; 124.00; 147.00; 132.00;
428; 10718.00; 151.00; 23.00; 46.00; 25.00; 46.00; 124.00; 147.00; 132.00;
429; 9904.00; 149.00; 24.00; 47.00; 27.00; 48.00; 122.00; 144.00; 129.00;
430; 10718.00; 150.00; 22.00; 45.00; 25.00; 45.00; 123.00; 146.00; 132.00;
431; 10765.00; 150.00; 22.00; 44.00; 26.00; 46.00; 125.00; 146.00; 132.00;
432; 10559.00; 150.00; 22.00; 45.00; 26.00; 47.00; 124.00; 145.00; 132.00;
433; 10562.00; 151.00; 22.00; 47.00; 25.00; 47.00; 123.00; 147.00; 131.00;
434; 10562.00; 151.00; 22.00; 47.00; 25.00; 47.00; 123.00; 147.00; 131.00;
435; 10559.50; 150.00; 22.00; 46.00; 25.00; 47.00; 123.00; 147.00; 131.00;
436; 10508.00; 150.00; 22.00; 47.00; 25.00; 47.00; 124.00; 146.00; 131.00;
437; 10509.00; 150.00; 22.00; 47.00; 25.00; 47.00; 123.00; 147.00; 131.00;
438; 10614.00; 150.00; 22.00; 46.00; 25.00; 46.00; 123.00; 146.00; 132.00;
439; 10765.00; 150.00; 22.00; 44.00; 26.00; 46.00; 125.00; 146.00; 132.00;
440; 10765.50; 149.00; 22.00; 45.00; 26.00; 45.00; 125.00; 146.00; 133.00;
441; 9800.00; 146.00; 25.00; 144.00; 130.00; 48.00; 124.00; 46.00; 29.00;
442; 10766.00; 150.00; 23.00; 45.00; 26.00; 46.00; 125.00; 147.00; 133.00;
443; 10821.00; 151.00; 23.00; 46.00; 26.00; 46.00; 125.00; 147.00; 134.00;
444; 10923.00; 151.00; 24.00; 45.00; 27.00; 46.00; 127.00; 147.00; 135.00;
445; 10923.00; 151.00; 25.00; 45.00; 28.00; 46.00; 128.00; 147.00; 136.00;
446; 10819.50; 151.00; 26.00; 45.00; 29.00; 46.00; 128.00; 147.00; 136.00;
447; 10715.00; 151.00; 26.00; 45.00; 29.00; 47.00; 128.00; 146.00; 136.00;
448; 10663.00; 151.00; 25.00; 46.00; 29.00; 47.00; 127.00; 147.00; 135.00;
449; 10614.00; 151.00; 25.00; 46.00; 28.00; 47.00; 126.00; 146.00; 135.00;
450; 10663.00; 151.00; 24.00; 46.00; 28.00; 47.00; 125.00; 148.00; 134.00;
451; 10614.00; 151.00; 24.00; 47.00; 27.00; 47.00; 125.00; 147.00; 134.00;
452; 10715.00; 151.00; 24.00; 46.00; 27.00; 47.00; 126.00; 147.00; 134.00;
453; 10715.00; 151.00; 24.00; 46.00; 27.00; 47.00; 126.00; 147.00; 134.00;
454; 10870.50; 151.00; 23.00; 45.00; 27.00; 46.00; 126.00; 147.00; 134.00;
455; 10871.50; 151.00; 23.00; 45.00; 27.00; 46.00; 126.00; 146.00; 135.00;
456; 10821.00; 151.00; 24.00; 45.00; 27.00; 46.00; 126.00; 146.00; 135.00;
457; 10053.50; 149.00; 26.00; 47.00; 29.00; 48.00; 125.00; 144.00; 133.00;
458; 10871.50; 151.00; 24.00; 46.00; 27.00; 46.00; 127.00; 147.00; 135.00;
459; 10870.50; 151.00; 24.00; 45.00; 28.00; 46.00; 127.00; 147.00; 135.00;
460; 10871.50; 151.00; 25.00; 46.00; 28.00; 46.00; 128.00; 147.00; 136.00;
461; 10819.50; 151.00; 26.00; 45.00; 29.00; 46.00; 128.00; 147.00; 136.00;
462; 10817.00; 151.00; 26.00; 45.00; 29.00; 47.00; 128.00; 148.00; 136.00;
463; 10766.00; 151.00; 26.00; 46.00; 29.00; 47.00; 128.00; 148.00; 136.00;
464; 10765.00; 151.00; 26.00; 45.00; 30.00; 47.00; 128.00; 148.00; 136.00;
465; 10816.50; 151.00; 26.00; 45.00; 30.00; 47.00; 129.00; 148.00; 136.00;
466; 10766.00; 151.00; 27.00; 45.00; 30.00; 47.00; 129.00; 147.00; 137.00;
467; 10763.50; 150.00; 26.00; 45.00; 30.00; 47.00; 129.00; 148.00; 136.00;
468; 10765.00; 151.00; 27.00; 45.00; 30.00; 47.00; 129.00; 148.00; 136.00;
469; 10715.00; 151.00; 26.00; 47.00; 29.00; 47.00; 128.00; 148.00; 136.00;
470; 10715.00; 151.00; 26.00; 46.00; 29.00; 47.00; 128.00; 147.00; 136.00;
471; 10765.00; 151.00; 25.00; 46.00; 29.00; 47.00; 128.00; 148.00; 135.00;
472; 10816.50; 151.00; 25.00; 45.00; 29.00; 47.00; 128.00; 148.00; 135.00;
473; 10816.50; 151.00; 25.00; 45.00; 29.00; 47.00; 128.00; 148.00; 135.00;
474; 10714.00; 151.00; 26.00; 46.00; 29.00; 47.00; 128.00; 148.00; 135.00;
475; 10663.00; 151.00; 26.00; 46.00; 29.00; 47.00; 127.00; 148.00; 135.00;
476; 10663.00; 151.00; 25.00; 46.00; 29.00; 47.00; 126.00; 148.00; 135.00;
477; 10663.00; 151.00; 25.00; 46.00; 29.00; 47.00; 126.00; 148.00; 135.00;
478; 10663.00; 151.00; 26.00; 46.00; 29.00; 47.00; 127.00; 148.00; 135.00;
479; 10714.00; 151.00; 25.00; 46.00; 29.00; 47.00; 127.00; 148.00; 135.00;
480; 10765.00; 151.00; 26.00; 45.00; 29.00; 47.00; 128.00; 148.00; 135.00;
481; 10816.50; 151.00; 25.00; 45.00; 29.00; 47.00; 128.00; 148.00; 135.00;
482; 10712.00; 150.00; 25.00; 45.00; 29.00; 47.00; 128.00; 147.00; 135.00;
483; 10663.00; 151.00; 26.00; 45.00; 29.00; 47.00; 127.00; 147.00; 135.00;
484; 10667.50; 151.00; 26.00; 46.00; 28.00; 46.00; 126.00; 147.00; 135.00;
485; 10768.50; 151.00; 26.00; 45.00; 28.00; 46.00; 127.00; 147.00; 135.00;
486; 9800.00; 147.00; 27.00; 145.00; 132.00; 49.00; 126.00; 47.00; 31.00;
487; 10765.00; 150.00; 25.00; 45.00; 29.00; 46.00; 128.00; 147.00; 135.00;
488; 10868.50; 150.00; 25.00; 44.00; 29.00; 46.00; 128.00; 147.00; 136.00;
489; 10920.00; 150.00; 25.00; 44.00; 29.00; 46.00; 129.00; 147.00; 136.00;
490; 10920.00; 150.00; 25.00; 44.00; 29.00; 46.00; 129.00; 147.00; 136.00;
491; 10868.50; 150.00; 26.00; 44.00; 29.00; 46.00; 129.00; 147.00; 136.00;
492; 10817.00; 150.00; 26.00; 45.00; 29.00; 46.00; 129.00; 147.00; 136.00;
493; 10817.00; 150.00; 26.00; 45.00; 29.00; 46.00; 129.00; 147.00; 136.00;
494; 10816.50; 150.00; 26.00; 44.00; 30.00; 46.00; 129.00; 147.00; 136.00;
495; 10816.50; 150.00; 26.00; 44.00; 30.00; 46.00; 129.00; 147.00; 136.00;
496; 10816.50; 150.00; 26.00; 44.00; 30.00; 46.00; 129.00; 147.00; 136.00;
497; 10816.50; 150.00; 26.00; 44.00; 30.00; 46.00; 129.00; 147.00; 136.00;
498; 10817.00; 150.00; 26.00; 45.00; 29.00; 46.00; 129.00; 147.00; 136.00;
499; 10870.50; 150.00; 26.00; 44.00; 29.00; 45.00; 128.00; 147.00; 136.00;
500; 10922.00; 150.00; 26.00; 44.00; 29.00; 45.00; 129.00; 147.00; 136.00;
501; 10923.00; 150.00; 26.00; 45.00; 29.00; 45.00; 129.00; 147.00; 137.00;
502; 11026.00; 150.00; 26.00; 44.00; 29.00; 45.00; 130.00; 147.00; 137.00;
503; 11026.00; 150.00; 26.00; 44.00; 29.00; 45.00; 130.00; 147.00; 137.00;
504; 11132.00; 150.00; 26.00; 43.00; 29.00; 44.00; 130.00; 147.00; 137.00;
505; 11184.50; 150.00; 26.00; 44.00; 29.00; 44.00; 131.00; 147.00; 138.00;
506; 11182.50; 149.00; 26.00; 42.00; 30.00; 44.00; 131.00; 147.00; 138.00;
507; 11184.50; 149.00; 26.00; 42.00; 30.00; 43.00; 131.00; 145.00; 139.00;
508; 11289.50; 149.00; 27.00; 41.00; 30.00; 43.00; 132.00; 146.00; 139.00;
509; 11291.50; 149.00; 27.00; 41.00; 30.00; 42.00; 131.00; 146.00; 139.00;
510; 11291.50; 149.00; 27.00; 41.00; 30.00; 42.00; 131.00; 146.00; 139.00;
511; 11345.00; 149.00; 26.00; 41.00; 29.00; 42.00; 131.00; 145.00; 139.00;
512; 11345.00; 149.00; 26.00; 41.00; 29.00; 42.00; 131.00; 145.00; 139.00;
513; 11397.50; 149.00; 27.00; 41.00; 29.00; 42.00; 132.00; 146.00; 139.00;
514; 11291.50; 149.00; 28.00; 41.00; 30.00; 42.00; 132.00; 146.00; 139.00;
515; 11291.50; 149.00; 28.00; 41.00; 30.00; 42.00; 132.00; 146.00; 139.00;
516; 11291.50; 149.00; 27.00; 41.00; 30.00; 42.00; 131.00; 146.00; 139.00;
517; 11289.50; 149.00; 27.00; 41.00; 30.00; 43.00; 132.00; 146.00; 139.00;
518; 11289.50; 149.00; 27.00; 41.00; 30.00; 43.00; 132.00; 146.00; 139.00;
519; 11237.00; 149.00; 27.00; 42.00; 30.00; 43.00; 132.00; 146.00; 139.00;
520; 11185.00; 149.00; 27.00; 42.00; 30.00; 43.00; 131.00; 146.00; 139.00;
521; 11133.00; 149.00; 27.00; 43.00; 30.00; 43.00; 131.00; 146.00; 139.00;
522; 11132.00; 149.00; 28.00; 42.00; 31.00; 43.00; 132.00; 146.00; 139.00;
523; 11132.00; 149.00; 28.00; 42.00; 31.00; 43.00; 132.00; 146.00; 139.00;
524; 11132.00; 149.00; 28.00; 42.00; 31.00; 43.00; 132.00; 146.00; 139.00;
525; 11132.00; 149.00; 28.00; 42.00; 31.00; 43.00; 132.00; 146.00; 139.00;
526; 11184.00; 149.00; 28.00; 42.00; 31.00; 43.00; 132.00; 147.00; 139.00;
527; 11184.00; 149.00; 28.00; 42.00; 31.00; 43.00; 132.00; 147.00; 139.00;
528; 11131.50; 149.00; 28.00; 42.00; 31.00; 43.00; 131.00; 147.00; 139.00;
529; 11131.50; 149.00; 28.00; 42.00; 31.00; 43.00; 131.00; 147.00; 139.00;
530; 11078.00; 149.00; 28.00; 42.00; 31.00; 44.00; 132.00; 146.00; 139.00;
531; 11078.00; 149.00; 28.00; 42.00; 31.00; 44.00; 132.00; 146.00; 139.00;
532; 11078.00; 149.00; 28.00; 42.00; 31.00; 44.00; 132.00; 146.00; 139.00;
533; 11025.50; 149.00; 28.00; 42.00; 31.00; 44.00; 132.00; 146.00; 138.00;
534; 10973.50; 149.00; 28.00; 42.00; 31.00; 44.00; 131.00; 146.00; 138.00;
535; 10972.00; 148.00; 27.00; 42.00; 31.00; 44.00; 131.00; 146.00; 138.00;
536; 10973.50; 149.00; 28.00; 42.00; 31.00; 44.00; 131.00; 146.00; 138.00;
537; 10972.00; 148.00; 27.00; 42.00; 31.00; 44.00; 131.00; 146.00; 138.00;
538; 10973.50; 148.00; 27.00; 42.00; 31.00; 43.00; 130.00; 146.00; 138.00;
539; 11024.00; 148.00; 27.00; 42.00; 31.00; 44.00; 132.00; 146.00; 138.00;
540; 11130.00; 148.00; 27.00; 42.00; 31.00; 43.00; 132.00; 146.00; 139.00;
541; 11130.00; 148.00; 27.00; 42.00; 31.00; 43.00; 132.00; 146.00; 139.00;
542; 11132.00; 149.00; 28.00; 42.00; 31.00; 43.00; 132.00; 146.00; 139.00;
543; 11234.00; 148.00; 27.00; 41.00; 31.00; 44.00; 133.00; 147.00; 139.00;
544; 11395.00; 149.00; 27.00; 41.00; 31.00; 43.00; 133.00; 147.00; 140.00;
545; 11503.00; 150.00; 27.00; 42.00; 30.00; 43.00; 133.00; 148.00; 140.00;
546; 11772.00; 150.00; 26.00; 40.00; 30.00; 42.00; 134.00; 148.00; 140.00;
547; 12266.50; 151.00; 25.00; 38.00; 28.00; 40.00; 134.00; 148.00; 141.00;
548; 12940.00; 150.00; 21.00; 35.00; 25.00; 36.00; 134.00; 147.00; 141.00;
549; 13574.00; 150.00; 19.00; 31.00; 22.00; 33.00; 134.00; 146.00; 141.00;
550; 14164.50; 148.00; 16.00; 27.00; 19.00; 28.00; 133.00; 144.00; 141.00;
551; 14526.00; 147.00; 14.00; 24.00; 16.00; 25.00; 132.00; 142.00; 140.00;
552; 14827.50; 146.00; 12.00; 22.00; 14.00; 23.00; 132.00; 141.00; 139.00;
553; 14948.50; 145.00; 10.00; 20.00; 13.00; 22.00; 131.00; 139.00; 139.00;
554; 14829.50; 144.00; 10.00; 20.00; 12.00; 21.00; 129.00; 139.00; 138.00;
555; 14825.00; 143.00; 9.00; 20.00; 12.00; 21.00; 130.00; 138.00; 138.00;
556; 14642.50; 142.00; 10.00; 19.00; 13.00; 21.00; 130.00; 137.00; 138.00;
557; 14582.00; 142.00; 10.00; 19.00; 14.00; 21.00; 130.00; 137.00; 138.00;
558; 14523.00; 142.00; 12.00; 19.00; 14.00; 21.00; 130.00; 138.00; 138.00;
559; 14460.50; 142.00; 12.00; 19.00; 15.00; 22.00; 131.00; 138.00; 138.00;
560; 14461.00; 142.00; 12.00; 20.00; 15.00; 22.00; 131.00; 138.00; 139.00;
561; 14401.00; 143.00; 12.00; 21.00; 16.00; 23.00; 131.00; 139.00; 139.00;
562; 14338.00; 144.00; 13.00; 22.00; 17.00; 26.00; 133.00; 141.00; 139.00;
563; 14397.00; 146.00; 14.00; 24.00; 18.00; 28.00; 134.00; 143.00; 141.00;
564; 14520.00; 149.00; 15.00; 26.00; 19.00; 29.00; 134.00; 146.00; 142.00;
565; 13397.00; 149.00; 19.00; 147.00; 141.00; 35.00; 135.00; 31.00; 24.00;
566; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
567; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
568; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
569; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
570; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
571; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
572; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
573; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
574; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
575; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
576; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
577; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
578; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
579; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
580; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
581; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
582; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
583; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
584; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
585; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
586; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
587; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
588; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
589; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00; 0.00;
590; 14230.50; 156.00; 19.00; 33.00; 20.00; 34.00; 134.00; 150.00; 143.00;
591; 13578.00; 153.00; 20.00; 34.00; 22.00; 35.00; 134.00; 148.00; 142.00;
592; 12887.50; 152.00; 23.00; 35.00; 24.00; 37.00; 133.00; 147.00; 141.00;
593; 12490.00; 150.00; 22.00; 37.00; 25.00; 38.00; 133.00; 145.00; 141.00;
594; 12434.00; 150.00; 23.00; 36.00; 26.00; 38.00; 133.00; 146.00; 140.00;
595; 12324.50; 149.00; 23.00; 36.00; 26.00; 37.00; 132.00; 145.00; 140.00;
596; 12211.50; 149.00; 25.00; 35.00; 27.00; 38.00; 133.00; 145.00; 140.00;
597; 12266.50; 149.00; 24.00; 35.00; 27.00; 38.00; 133.00; 145.00; 140.00;
598; 12212.00; 149.00; 24.00; 36.00; 27.00; 38.00; 133.00; 145.00; 140.00;
599; 12101.00; 149.00; 24.00; 37.00; 27.00; 39.00; 133.00; 145.00; 140.00;
600; 11938.00; 150.00; 25.00; 38.00; 28.00; 40.00; 132.00; 146.00; 140.00;
