timestamp; x; y; z;
0.000000; 0.216797; -0.999054; -0.261642;
0.010012; 0.208298; -0.990952; -0.268890;
0.020024; 0.201462; -0.973785; -0.252701;
0.030036; 0.187485; -0.963120; -0.238388;
0.040048; 0.183441; -0.978622; -0.240738;
0.050060; 0.132156; -1.000259; -0.254578;
0.060072; 0.186935; -0.997604; -0.255524;
0.070084; 0.294037; -0.967270; -0.299271;
0.080095; 0.278427; -0.969315; -0.326462;
0.090107; 0.266983; -0.993729; -0.302475;
0.100119; 0.245590; -1.019043; -0.309250;
0.110131; 0.225006; -1.033600; -0.327728;
0.120143; 0.192032; -1.032288; -0.339386;
0.130155; 0.152222; -1.029694; -0.348984;
0.140167; 0.119446; -1.020538; -0.353378;
0.150178; 0.101639; -1.006607; -0.361420;
0.160190; 0.103363; -0.979370; -0.382187;
0.170202; 0.113800; -0.942657; -0.412064;
0.180214; 0.129593; -0.908630; -0.429504;
0.190226; 0.137955; -0.869781; -0.437561;
0.200238; 0.133713; -0.836090; -0.454468;
0.210250; 0.125504; -0.814148; -0.480042;
0.220261; 0.103043; -0.802582; -0.516296;
0.230273; 0.068909; -0.797104; -0.530853;
0.240285; 0.047592; -0.797302; -0.514862;
0.250297; 0.043976; -0.811508; -0.486191;
0.260309; 0.034683; -0.819687; -0.487305;
0.270321; 0.019058; -0.818970; -0.482452;
0.280333; 0.007996; -0.820374; -0.465729;
0.290344; -0.003113; -0.820816; -0.476715;
0.300356; 0.001526; -0.796310; -0.523849;
0.310368; 0.027191; -0.763824; -0.552216;
0.320380; 0.039352; -0.745422; -0.571945;
0.330392; 0.046463; -0.742142; -0.581863;
0.340404; 0.054321; -0.739899; -0.605667;
0.350416; -0.010910; -0.763092; -0.531372;
0.360427; -0.028366; -0.770523; -0.522644;
0.370439; -0.019226; -0.780396; -0.537094;
0.380451; -0.013199; -0.773270; -0.525497;
0.390463; -0.010727; -0.764954; -0.531281;
0.400475; -0.015152; -0.773972; -0.544418;
0.410487; -0.018280; -0.790359; -0.549423;
0.420499; -0.009354; -0.804077; -0.560486;
0.430510; 0.004303; -0.803680; -0.571381;
0.440522; 0.021606; -0.790787; -0.576309;
0.450534; 0.044968; -0.782990; -0.586777;
0.460546; 0.055893; -0.785797; -0.590210;
0.470558; 0.053375; -0.794891; -0.586548;
0.480570; 0.045685; -0.818436; -0.580475;
0.490582; 0.038635; -0.831390; -0.577271;
0.500593; 0.041672; -0.822571; -0.575790;
0.510605; 0.056076; -0.808456; -0.567474;
0.520617; 0.064789; -0.802780; -0.563065;
0.530629; 0.067612; -0.803421; -0.569183;
0.540641; 0.068863; -0.804977; -0.575974;
